guest_email,has_rewards,room_type,amenities_fee,checkin_date,checkout_date,room_rate,billing_address,credit_card_number
mooredavid@example.net,False,BASIC,23.760184037469074,15 May 2020,2020-03-06,156.83,sdv-pii-785rs,4216400571145
adam57@example.net,False,DELUXE,3.393017723577981,31 Jul 2020,2020-01-27,120.98,sdv-pii-7vha1,4750974728152
ddavis@example.net,True,BASIC,2.1529468316153015,16 May 2020,2020-01-25,112.37,sdv-pii-f1fds,2224595292403867
kevinrobbins@example.org,True,BASIC,28.00160361519255,26 Mar 2020,2020-08-16,168.02,sdv-pii-k9sym,4362309290188379460
smartin@example.com,False,BASIC,16.4265631548384,21 Mar 2020,2020-01-12,121.87,sdv-pii-756tf,3567018653266586
gail69@example.net,False,BASIC,29.811433192395768,03 Apr 2020,2020-06-08,126.61,sdv-pii-i1rwd,3552554156154918
william53@example.net,True,DELUXE,0.893052265267906,14 Sep 2020,2020-05-02,339.95,sdv-pii-zqnwx,180087956448418
hernandezelizabeth@example.com,False,BASIC,33.08186694905109,19 Feb 2020,2020-09-26,120.05,sdv-pii-agcb6,4574112893516
brownaaron@example.com,False,BASIC,1.3643719817721376,24 Oct 2020,2020-04-24,250.1,sdv-pii-9861s,4078780895950737
ihughes@example.org,True,SUITE,27.574263096195313,26 Oct 2020,2020-09-15,141.06,sdv-pii-2z8pb,2284622259486508
millerlori@example.com,False,SUITE,25.051417833393113,07 Nov 2020,2020-10-26,138.14,sdv-pii-b90ot,2720242305764477
margaret83@example.com,False,DELUXE,23.11438810693052,21 Jun 2020,2020-01-22,150.13,sdv-pii-97kiy,30402769486749
amysantana@example.net,False,BASIC,17.810764728974892,02 Mar 2020,2020-01-07,103.96,sdv-pii-7s0lf,4126967054889739
rtanner@example.net,False,BASIC,21.862896765322834,07 Sep 2020,2020-08-25,98.84,sdv-pii-b4hb7,2246893942500388
kalvarez@example.com,True,BASIC,29.936043520967846,09 Jan 2020,2020-06-27,83.8,sdv-pii-e0ig0,180089103516121
bushlisa@example.org,False,SUITE,10.77560039000412,25 Jun 2020,2020-09-23,207.82,sdv-pii-crjs0,4951359678317331
bradleyflores@example.org,False,SUITE,25.48484628206313,07 Aug 2020,2020-01-26,135.79,sdv-pii-wauhb,4483794378147553
stephaniesimpson@example.com,False,BASIC,8.040530554575533,23 Jan 2020,2020-09-10,176.26,sdv-pii-hqq8t,4067044695257
gina93@example.org,False,DELUXE,6.0753978801531785,15 Apr 2020,2020-05-04,393.88,sdv-pii-bt5ur,30033854450447
devinadams@example.com,False,BASIC,19.85130232208676,10 Apr 2020,2020-02-28,354.42,sdv-pii-8ht7o,6011188861392956
utate@example.net,True,SUITE,21.117698753431583,30 Nov 2020,2020-08-13,207.58,sdv-pii-w8r3c,4719866514145
jennifer38@example.org,True,BASIC,8.227302516279519,03 Mar 2020,2020-08-14,119.16,sdv-pii-7rnym,3523167547177609
vchapman@example.org,False,DELUXE,9.857354293593193,10 May 2020,2020-01-07,87.08,sdv-pii-ivvbn,676113847104
nelsonaustin@example.com,False,DELUXE,7.410931804960439,03 Dec 2020,2020-03-04,285.32,sdv-pii-m5k7m,3578793601974641
qwhite@example.net,False,BASIC,9.055881379052554,09 Oct 2020,2020-06-18,218.76,sdv-pii-tnfi3,5320192220219460
melissapeterson@example.org,False,BASIC,11.837105725767138,07 Mar 2020,2020-04-19,178.76,sdv-pii-um1xn,30468848365147
lmartinez@example.net,False,BASIC,0.0,16 Jan 2020,2020-01-07,83.8,sdv-pii-le2ke,639017226700
bnash@example.com,False,BASIC,23.361578395152517,26 Sep 2020,2020-02-13,96.4,sdv-pii-ph7c7,379144732415269
orobbins@example.com,False,DELUXE,9.676152955661912,19 Jun 2020,2020-08-09,238.48,sdv-pii-w9l48,213191248248635
singhchristine@example.net,True,SUITE,27.891929318938672,26 Apr 2020,2020-08-09,371.96,sdv-pii-my88h,4238467242604723
frobinson@example.com,True,SUITE,35.061830188214884,13 Oct 2020,2020-05-08,88.72,sdv-pii-qo90k,373506138813329
larry89@example.org,False,BASIC,27.39736476840178,11 Oct 2020,2020-06-26,196.39,sdv-pii-ptlpx,4297244935546984
michaeldixon@example.net,True,BASIC,5.278056578452376,05 Jan 2020,2020-03-11,102.21,sdv-pii-jy39p,30210743863358
lmays@example.org,False,DELUXE,2.612073628344989,07 Jun 2020,2020-09-20,281.28,sdv-pii-ye8zu,6011894150851723
wilsonbrooke@example.org,False,DELUXE,0.0,25 Dec 2020,2020-06-09,133.66,sdv-pii-zk2kk,573574334476
jessica34@example.com,False,BASIC,19.9473005876197,09 May 2020,2020-01-07,343.85,sdv-pii-4h4uf,4925653494378634447
sara55@example.net,False,DELUXE,25.834955775678008,05 Dec 2020,2020-02-13,147.38,sdv-pii-2zxn1,3560024171294313
bakermark@example.net,False,DELUXE,28.15618711193791,19 Apr 2020,2020-11-20,104.69,sdv-pii-afkk0,4077751026471
jennifer19@example.net,False,BASIC,21.689687388170938,07 Jan 2021,2020-02-24,195.34,sdv-pii-golig,503811261562
heidi64@example.net,False,BASIC,16.19181032872424,01 Aug 2020,2020-08-20,104.46,sdv-pii-fljad,3579454565957614
thompsonkaitlyn@example.com,False,DELUXE,7.584033373986635,18 Apr 2020,2020-08-25,177.74,sdv-pii-bzxnx,3507072047592234
shermansheila@example.org,True,BASIC,24.132904585804553,28 Aug 2020,2020-01-26,130.1,sdv-pii-s8tk4,3564285459626262
alexandrabrown@example.com,False,BASIC,43.572018155511955,04 Aug 2020,2020-02-12,355.47,sdv-pii-898as,630486912268
elucas@example.org,True,DELUXE,33.00341343878267,07 Jan 2021,2020-01-07,152.65,sdv-pii-1vnde,373003745201031
pcannon@example.org,False,BASIC,37.859666553511026,28 Oct 2020,2020-12-25,284.15,sdv-pii-zal90,4889033146037147
reginald57@example.net,True,SUITE,21.606568787839727,14 May 2020,2020-07-19,84.29,sdv-pii-baqy1,3548827369789010
psheppard@example.net,True,BASIC,3.5577230838563754,04 Jun 2020,2020-04-03,137.98,sdv-pii-xrza8,502074436705
jacksonbeth@example.com,True,SUITE,35.69188806879926,29 Mar 2020,2020-09-07,97.21,sdv-pii-8wxm7,2714163511766312
gpowell@example.com,True,SUITE,48.12,30 Apr 2020,2020-01-07,328.87,sdv-pii-zln7u,213163045881827
carriehernandez@example.org,True,SUITE,11.957620104755478,24 Jun 2020,2020-03-15,90.74,sdv-pii-fy3wj,6011502969877355
pwashington@example.org,False,SUITE,19.327059771688226,25 Feb 2020,2020-05-24,346.17,sdv-pii-g6bzk,4288002084749192
mauriceluna@example.org,False,DELUXE,7.677680590019719,10 Apr 2020,2020-01-08,125.86,sdv-pii-9qxab,180092541740543
atkinstina@example.net,False,DELUXE,20.655854852436338,05 Jan 2020,2020-08-20,345.8,sdv-pii-k3xyt,4711111837161873
hsullivan@example.com,False,DELUXE,0.708299227032988,23 Dec 2020,2020-03-26,157.34,sdv-pii-7u0ub,3538484431535781
ybush@example.net,False,BASIC,6.6719872310490205,13 Jun 2020,2020-04-13,131.42,sdv-pii-kb1zs,4874454592693661
wkaiser@example.com,True,SUITE,0.0,17 Oct 2020,2020-05-11,184.52,sdv-pii-9239o,4786065173464459
jenningskimberly@example.org,False,BASIC,19.653547746361845,14 Jun 2020,2020-01-07,192.52,sdv-pii-4liho,5360892947163815
baileycasey@example.com,True,DELUXE,7.988344339482627,16 Nov 2020,2020-04-05,83.8,sdv-pii-v5xi2,6011883077792896
joshua43@example.com,False,BASIC,12.821726952156983,25 Oct 2020,2020-08-31,225.2,sdv-pii-xpisf,4595769548236
bensonpatrick@example.org,True,BASIC,0.15832356679717652,19 Mar 2020,2020-02-29,83.8,sdv-pii-yl6j2,3562464837794231
christopher25@example.com,False,BASIC,31.440404331274912,27 Mar 2020,2020-08-15,195.77,sdv-pii-0xiv5,3541904722384131
xlopez@example.com,False,DELUXE,20.821237272314622,25 Nov 2020,2020-04-13,176.82,sdv-pii-74p9g,4944634059098811
slynch@example.com,False,BASIC,47.657040862035544,05 Jan 2021,2020-09-02,159.97,sdv-pii-dktwe,213192089099939
ckim@example.com,True,BASIC,38.74617591255706,28 Jun 2020,2020-01-07,93.32,sdv-pii-cin6a,676393861106
paynestephanie@example.org,False,BASIC,3.563794785216727,05 Jan 2020,2020-04-18,108.47,sdv-pii-i6ax3,4981992364586597
abigail45@example.net,True,SUITE,3.855412230304295,04 Jul 2020,2020-09-01,85.48,sdv-pii-5rqz1,5485099409737314
kirktimothy@example.org,False,DELUXE,41.68947571557787,10 Mar 2020,2020-03-11,134.57,sdv-pii-qoroo,3556852218597322
taylorashley@example.net,False,SUITE,20.076934172614713,13 Dec 2020,2020-02-09,279.19,sdv-pii-xfj6h,4014987326905183
xavier67@example.net,True,BASIC,4.438817968710234,19 Jul 2020,2020-03-08,252.49,sdv-pii-8kna1,3550229906330207
alanburch@example.org,True,DELUXE,2.4740574013122005,04 Nov 2020,2020-01-31,142.14,sdv-pii-pzkw3,5262316578315394
lpeterson@example.net,False,SUITE,5.1996615267271356,07 Jan 2021,2020-07-09,104.79,sdv-pii-j3izv,4951994403905
heather26@example.org,False,BASIC,21.96692564520245,14 Apr 2020,2020-11-05,102.72,sdv-pii-qtkay,4858844753437228977
hammondernest@example.org,True,BASIC,41.169067876631935,19 May 2020,2020-03-18,105.85,sdv-pii-z98xr,38778604029451
bpearson@example.com,True,BASIC,19.470132890664722,12 Jan 2020,2020-01-07,112.35,sdv-pii-gnujm,30356382444776
dawn03@example.org,True,BASIC,17.203738069209464,22 Aug 2020,2020-08-06,138.35,sdv-pii-w8h89,373653783704849
flynndanny@example.net,False,BASIC,17.46028014135364,02 Jan 2021,2020-07-13,267.01,sdv-pii-a6us0,676310185464
danielsolivia@example.net,True,BASIC,13.373063927227905,11 Jul 2020,2020-03-02,116.48,sdv-pii-g9bu6,676355506178
figueroadaniel@example.org,False,BASIC,8.88615840051281,26 Jun 2020,2020-05-02,317.63,sdv-pii-3vyyz,4256208824627
jeremyallen@example.com,False,BASIC,0.9997181587250621,17 May 2020,2020-10-25,331.2,sdv-pii-9j1g1,3511588730192028
marieking@example.com,False,BASIC,9.437107529073856,22 Mar 2020,2020-06-13,120.56,sdv-pii-gmplc,348936356551065
orrmariah@example.net,False,BASIC,22.736566913554267,12 Jul 2020,2020-07-02,274.84,sdv-pii-v1nt6,4776898341163641
jason68@example.net,True,DELUXE,25.191007437310347,05 Jan 2020,2020-02-27,121.92,sdv-pii-01b59,372670543701916
abruce@example.net,True,BASIC,19.526301262210872,07 Apr 2020,2020-09-06,223.33,sdv-pii-o85t6,4604185780399524
phelpsjames@example.net,False,BASIC,15.049251685659797,16 Mar 2020,2020-02-29,142.1,sdv-pii-vkcts,3574453752594136
wzimmerman@example.com,False,SUITE,4.715813212743958,13 Jan 2020,2020-11-08,280.41,sdv-pii-kd2wv,344950528263222
larsenashley@example.org,False,DELUXE,8.43016546697954,30 Dec 2020,2020-08-17,129.51,sdv-pii-6qs32,4971466340815
timothystevens@example.com,True,SUITE,18.37584356163517,05 Jan 2020,2020-12-29,83.8,sdv-pii-515ct,2564349096421354
browningjessica@example.com,False,DELUXE,26.09422553496717,10 Jun 2020,2020-07-14,208.66,sdv-pii-5slfy,4021519863783
jennifer46@example.org,True,SUITE,20.68014959892128,24 Nov 2020,2020-10-26,225.93,sdv-pii-cj76m,213144052190146
cervantesrobin@example.net,False,DELUXE,48.12,05 Jun 2020,2020-01-25,200.07,sdv-pii-xjc92,4315149158572441497
riosstephen@example.org,False,BASIC,34.46384663774272,30 Jan 2020,2020-08-22,301.27,sdv-pii-g49yh,4826639678235453350
dwilliams@example.com,True,BASIC,7.176160571332767,02 Oct 2020,2020-02-21,116.23,sdv-pii-zvzok,371560937022006
vanessa72@example.org,True,BASIC,15.45714399053748,17 Nov 2020,2020-04-10,103.45,sdv-pii-arysh,6542864889197266
victoriataylor@example.com,True,BASIC,48.12,26 Oct 2020,2020-09-29,115.95,sdv-pii-s3l3f,4189171185991
joshua20@example.com,False,BASIC,26.042324975724856,16 Dec 2020,2020-10-23,134.34,sdv-pii-op8si,340955882734399
jose64@example.com,False,DELUXE,42.77281608603401,22 Oct 2020,2020-06-02,207.51,sdv-pii-9skz2,3519689438216101
kathleendiaz@example.org,False,DELUXE,10.292325019469853,17 Sep 2020,2020-04-14,315.48,sdv-pii-u4dky,566820369809
olsenroberta@example.net,True,SUITE,13.139438263009941,30 Sep 2020,2020-09-11,83.8,sdv-pii-4y0ft,4671949037761812
turnerwilliam@example.com,True,SUITE,16.086768935952627,17 Aug 2020,2020-05-23,107.02,sdv-pii-zgpuj,4869760616509007
gabrielross@example.org,True,DELUXE,32.807666477291974,08 Dec 2020,2020-09-03,299.3,sdv-pii-w3mmo,38527408016077
ohunter@example.org,True,BASIC,21.981981729244964,19 Mar 2020,2020-10-05,110.9,sdv-pii-4j75q,4639194489390
srodriguez@example.net,False,BASIC,37.175191590744106,28 Jun 2020,2020-06-07,103.61,sdv-pii-02xec,6011377036966782
warrenchristopher@example.net,False,SUITE,35.25787906805246,28 Feb 2020,2020-07-17,146.18,sdv-pii-5jnq5,180093086472526
lwright@example.net,False,DELUXE,2.1516444570301823,23 Sep 2020,2020-05-15,218.14,sdv-pii-9v2e5,589762093229
vsalinas@example.org,False,SUITE,26.48330512773895,17 Apr 2020,2020-04-02,108.37,sdv-pii-ktyat,4422284177170187244
suerussell@example.net,False,BASIC,12.152638819751,20 Aug 2020,2020-11-14,241.29,sdv-pii-xl4hc,213196878204162
mckeemark@example.com,False,DELUXE,12.189294824563111,03 Jul 2020,2020-05-29,177.54,sdv-pii-ra9w7,4727002595167160077
vobrien@example.net,False,BASIC,20.54645890583977,07 Dec 2020,2020-08-14,165.21,sdv-pii-fjh0m,4778163216501742524
xreyes@example.org,False,BASIC,7.684188450440512,26 Oct 2020,2020-07-14,83.8,sdv-pii-w2kuq,180005440030527
ericksonalexandra@example.org,False,BASIC,28.264275246446495,05 Oct 2020,2020-12-05,196.76,sdv-pii-m34in,347284030660312
michaelmiddleton@example.com,False,BASIC,6.755450287524332,21 Feb 2020,2020-03-28,262.24,sdv-pii-99p2m,4308237027580564657
osingh@example.net,True,DELUXE,12.559758931880987,26 Sep 2020,2020-02-10,135.8,sdv-pii-fow2j,36686250919606
hcameron@example.org,False,BASIC,26.81216115422235,05 Sep 2020,2020-09-29,234.13,sdv-pii-1nh0p,3593765564053903
emily77@example.com,False,SUITE,30.62036509320498,24 Oct 2020,2020-09-20,182.22,sdv-pii-0zzqe,30121954122337
lisaboone@example.com,False,BASIC,6.376191504372201,01 Aug 2020,2021-01-08,186.17,sdv-pii-yzleo,4378118885176137
scott09@example.org,True,DELUXE,18.282501652123678,14 Dec 2020,2020-04-09,176.0,sdv-pii-izima,3597690840801105
fjackson@example.net,False,BASIC,21.356029497918357,05 Mar 2020,2020-04-17,94.42,sdv-pii-w07zk,4258242244556
munozmichelle@example.net,False,SUITE,18.837692530483697,24 May 2020,2020-11-18,116.44,sdv-pii-166y2,4834576111437
christophersimmons@example.net,True,BASIC,3.5802200792181544,05 Jan 2020,2020-08-11,354.39,sdv-pii-14nor,30296942109701
csantos@example.com,False,BASIC,18.974550848958295,27 May 2020,2020-10-09,111.26,sdv-pii-x75gv,3581705241826564
valenciajason@example.org,False,BASIC,22.161840452068756,11 Feb 2020,2020-01-07,100.6,sdv-pii-sdgdw,6011543919094139
joseph88@example.org,False,SUITE,10.257955170438079,29 Apr 2020,2020-11-06,120.14,sdv-pii-lpq3s,4462111483663
nguyenjohn@example.net,False,BASIC,22.484720882848166,08 Apr 2020,2020-01-07,192.55,sdv-pii-bjunz,4309043997747480
justindunn@example.org,True,BASIC,9.264125961412262,11 Mar 2020,2020-01-07,119.22,sdv-pii-ghtf4,675990735770
brittany81@example.org,False,BASIC,9.994983208320305,15 Dec 2020,2020-03-05,232.64,sdv-pii-4pe6p,4776445031751
edwardchang@example.net,False,BASIC,5.296013170997131,02 Sep 2020,2020-05-28,170.05,sdv-pii-uauyt,345301297513794
sawyerjessica@example.com,False,BASIC,19.15571981958051,12 Jan 2020,2021-01-08,115.14,sdv-pii-ovrm2,6540322474189083
georgebarrett@example.org,False,SUITE,16.693198532102947,26 Jan 2020,2020-08-17,361.04,sdv-pii-s8pjt,4954522792171018422
robertsmith@example.org,False,BASIC,26.55779941144884,13 May 2020,2020-06-23,83.8,sdv-pii-kvcsm,4607804545812111
hughesrachel@example.com,False,BASIC,1.9037756685813996,19 Feb 2020,2020-10-06,84.37,sdv-pii-17yke,4881686828511800
justin63@example.net,False,BASIC,33.37571453634237,14 Oct 2020,2020-01-07,296.68,sdv-pii-lk3ei,3521589353854694
savannahsaunders@example.net,False,BASIC,4.887331531848857,11 Dec 2020,2020-05-30,146.31,sdv-pii-vrwio,4124201222157312
bharris@example.net,False,BASIC,13.950169184691557,24 Jan 2020,2020-06-16,101.84,sdv-pii-1yd8w,30118867160826
jaredray@example.net,True,SUITE,15.192988105412603,18 Jan 2020,2020-01-07,138.85,sdv-pii-3njds,676350041379
alan80@example.net,False,DELUXE,16.733346196535795,07 Jan 2021,2020-08-15,116.47,sdv-pii-lhozc,4224652299862755
nelsondana@example.com,False,BASIC,26.161150502456408,06 Feb 2020,2020-05-17,344.74,sdv-pii-wix8n,3593252092433865
qpalmer@example.net,False,DELUXE,20.308233998955256,05 Jan 2020,2020-02-01,149.92,sdv-pii-3swcw,4333646400077202961
wesleywest@example.net,False,SUITE,6.152707866106027,17 Apr 2020,2021-01-08,83.8,sdv-pii-unfw3,213169821994619
jason31@example.com,True,DELUXE,21.91840746921114,09 Jun 2020,2020-10-03,99.76,sdv-pii-y4ebt,501878086377
phillipsrobert@example.com,True,DELUXE,23.97892606159715,12 May 2020,2020-04-06,226.84,sdv-pii-0b1uv,30076543244465
adam76@example.net,False,DELUXE,48.12,10 Jun 2020,2020-01-29,86.19,sdv-pii-jqdn4,4122149396528085
rachaeljackson@example.net,True,SUITE,30.226672516503104,01 Sep 2020,2020-01-07,163.87,sdv-pii-9vwli,575975948713
martin95@example.net,False,DELUXE,30.235496847964637,19 Feb 2020,2020-05-15,211.31,sdv-pii-912p7,3532633477278898
bryanmoss@example.org,True,SUITE,29.318708880851528,26 Apr 2020,2020-08-21,225.37,sdv-pii-ip537,30021857064620
kellysimon@example.net,True,DELUXE,32.37871389276386,30 Nov 2020,2020-11-20,294.72,sdv-pii-l3hef,6011314906977276
troyadams@example.com,False,BASIC,17.809583121427206,12 Sep 2020,2020-03-16,120.09,sdv-pii-rocx7,4734278013404
susanterry@example.com,True,BASIC,4.491461398166166,17 Oct 2020,2020-10-20,250.6,sdv-pii-qotxf,3521663465711355
william31@example.com,False,BASIC,23.38572089081387,02 Oct 2020,2020-09-11,272.69,sdv-pii-in9qd,38609293025379
douglaslarry@example.net,True,BASIC,0.0,14 Jan 2020,2020-12-06,83.8,sdv-pii-4xd4w,4013360421927869835
christy51@example.net,False,SUITE,46.21633336618706,09 Jul 2020,2020-01-31,252.74,sdv-pii-mw2yp,6011801582063462
russosara@example.org,False,BASIC,7.583164561104653,06 Jan 2020,2020-08-14,252.72,sdv-pii-l6c57,4686868399144535647
scott70@example.org,True,SUITE,17.435828707844728,18 Apr 2020,2020-08-10,166.57,sdv-pii-anjr9,30391900964682
lsalazar@example.net,False,BASIC,8.882794015564915,20 Sep 2020,2021-01-06,125.82,sdv-pii-ksru6,4196809311015906783
owalter@example.net,False,DELUXE,35.30152674763106,08 Jul 2020,2020-09-05,252.99,sdv-pii-fve03,340906192366158
jason73@example.net,False,BASIC,3.265214271597741,08 Feb 2020,2020-08-10,111.2,sdv-pii-tbgxa,3592700313867700
mitchellfarrell@example.org,False,DELUXE,19.28237245298823,08 Dec 2020,2020-11-25,134.69,sdv-pii-bmf8d,4393484533115666
juliewilson@example.org,False,SUITE,23.657560402767352,08 Apr 2020,2020-09-12,278.04,sdv-pii-ykmuo,5119157176929458
matthewwiggins@example.net,False,SUITE,30.71278994279582,13 Jan 2020,2020-05-06,92.88,sdv-pii-te0qv,30083576728877
ethankeith@example.com,False,BASIC,27.076520251682282,06 Jun 2020,2020-12-06,167.66,sdv-pii-zrapo,6011449494405171
williamwalton@example.org,True,SUITE,28.05425843715142,16 Nov 2020,2020-05-13,83.8,sdv-pii-ofu4n,4286486820278
rebekahbush@example.org,False,SUITE,6.724562870292234,13 Apr 2020,2020-09-27,103.28,sdv-pii-g9ax0,341622021483911
matthew42@example.net,False,BASIC,13.670008959958842,20 Nov 2020,2020-08-14,157.0,sdv-pii-ey918,3512057549155088
wrightpaula@example.org,False,BASIC,2.5999188009680116,01 Feb 2020,2020-11-09,133.26,sdv-pii-f8ywl,3515362718510809
sydney37@example.net,False,SUITE,21.869838736227415,27 Feb 2020,2020-10-03,128.51,sdv-pii-95zpn,2251099914454271
xbrown@example.org,False,BASIC,2.219948903914889,07 Apr 2020,2020-09-01,87.43,sdv-pii-nribb,30265392695683
raymond21@example.com,False,SUITE,25.757484150448114,27 Nov 2020,2020-04-06,140.11,sdv-pii-luuqt,4055924383748
coxmelissa@example.com,True,SUITE,0.33487124389536427,10 Apr 2020,2020-05-05,119.08,sdv-pii-2pol9,374375079847863
martinezantonio@example.org,False,DELUXE,48.12,14 May 2020,2020-02-22,115.78,sdv-pii-xxonc,4252028445665502678
schroederdebbie@example.com,True,DELUXE,10.082816516078973,17 Oct 2020,2020-01-28,84.78,sdv-pii-o8hrd,213195334955516
jrios@example.com,False,BASIC,5.805513005814018,11 Sep 2020,2020-03-29,230.31,sdv-pii-qc2sj,676167958476
hwilson@example.com,True,BASIC,1.6808969910258407,17 Sep 2020,2020-01-07,110.17,sdv-pii-huszz,6011884745343385
parktammy@example.org,False,BASIC,0.0,10 Aug 2020,2020-05-22,89.4,sdv-pii-twzi2,180051789318362
daniel47@example.net,False,DELUXE,8.034122795590338,31 May 2020,2020-06-30,195.19,sdv-pii-by8ym,4938077223960292
longkaren@example.net,True,BASIC,24.20811789983381,18 May 2020,2020-08-31,240.45,sdv-pii-og09o,349846148851054
sherry11@example.net,False,SUITE,18.233220461768937,09 Apr 2020,2020-03-23,216.27,sdv-pii-4n9l7,4270839138194556
danny80@example.net,False,BASIC,8.619953987557182,16 Oct 2020,2020-12-04,126.02,sdv-pii-nfhok,4785491039250729
shelleyroberts@example.net,True,DELUXE,6.556876493273761,15 Nov 2020,2020-06-14,172.36,sdv-pii-uh4w4,3560760952421894
marisa28@example.com,False,SUITE,19.179045756722974,05 Dec 2020,2020-10-04,111.9,sdv-pii-muaf3,630493236156
lbrown@example.com,False,DELUXE,20.309487559347808,10 Jan 2020,2020-04-18,108.19,sdv-pii-pabt1,348518427694080
rodney38@example.net,True,BASIC,3.6557892716400913,20 Sep 2020,2020-03-08,96.53,sdv-pii-l2xxb,3596152274607947
ahicks@example.com,True,BASIC,17.903265440828854,12 Jun 2020,2020-01-07,101.68,sdv-pii-4ogto,2379406360700064
hbrooks@example.com,True,DELUXE,47.703344250313904,27 Aug 2020,2020-11-13,150.41,sdv-pii-y9wds,30498461148736
danielmccarty@example.org,True,BASIC,10.88668510717119,01 Apr 2020,2020-02-18,115.94,sdv-pii-wzl9o,30214168891175
brookegilmore@example.com,False,BASIC,41.5954303794572,22 Oct 2020,2020-07-22,159.36,sdv-pii-orz3a,3543627941530469
normanyang@example.org,True,BASIC,3.749318224373732,26 Sep 2020,2020-03-10,150.37,sdv-pii-j4gku,4893052159184178
justinflores@example.net,True,DELUXE,28.512669369929764,06 Aug 2020,2020-05-22,117.07,sdv-pii-bzswl,3526744253689220
derrickrodriguez@example.org,False,BASIC,10.133709437518679,03 Aug 2020,2020-01-24,144.32,sdv-pii-ly8b3,4742481650423056756
alvarezrobert@example.org,False,DELUXE,26.19404658587374,02 Jan 2021,2020-04-27,130.6,sdv-pii-k01di,3599291408308373
paulmax@example.com,True,BASIC,18.732838214574784,01 Sep 2020,2020-09-20,116.02,sdv-pii-445q0,4025163778161991
curtisrobert@example.net,False,BASIC,5.376646778033263,09 Mar 2020,2020-12-09,321.61,sdv-pii-g83x4,4897878341540224237
wrighttamara@example.org,True,BASIC,18.452314097508896,19 Feb 2020,2020-10-01,83.8,sdv-pii-8bw3g,6534354955182400
espinozarachel@example.com,False,SUITE,0.0,22 Apr 2020,2020-10-09,83.8,sdv-pii-xn0lp,2328448220465753
joereyes@example.org,False,SUITE,33.87605920357127,31 Dec 2020,2020-02-28,414.18,sdv-pii-yf81i,376238870432871
fneal@example.org,False,BASIC,27.792015064806662,23 Dec 2020,2020-07-31,203.35,sdv-pii-oatk1,3571965009500262
bishopdarrell@example.com,True,BASIC,10.141415136215262,29 Mar 2020,2020-03-12,104.34,sdv-pii-lsqb7,378167988784923
mary27@example.net,False,SUITE,5.133942611226507,02 Dec 2020,2020-06-13,175.66,sdv-pii-4exwf,4491157696896
hsimmons@example.org,True,DELUXE,17.23418766361208,02 Jan 2021,2020-10-11,340.67,sdv-pii-uf7n7,4280941489784908
susan14@example.net,False,SUITE,1.8714759552510396,28 Oct 2020,2020-08-07,156.24,sdv-pii-0sigm,213152280504590
rachelochoa@example.net,False,SUITE,31.198511310085593,30 Oct 2020,2020-03-04,133.48,sdv-pii-p0ejc,4709285341975549375
darmstrong@example.com,False,BASIC,26.322041135655443,25 Dec 2020,2020-03-14,131.69,sdv-pii-dgger,4223863018048894168
williamsjohn@example.org,False,BASIC,20.84108921981159,16 Dec 2020,2020-06-03,148.98,sdv-pii-l50pc,4351596888847757
bwoodward@example.org,False,BASIC,43.54794506991652,10 Jun 2020,2020-01-20,223.31,sdv-pii-pphrn,4117874618527659
abennett@example.com,False,BASIC,7.965471372632444,05 Aug 2020,2020-08-28,383.3,sdv-pii-hpvei,4126845094850798878
rpeterson@example.net,True,SUITE,7.215114390324749,01 Feb 2020,2020-10-31,96.33,sdv-pii-vbnwx,4338977075636625
igardner@example.com,False,BASIC,33.36899234168582,05 Jan 2020,2020-10-06,83.8,sdv-pii-wepc6,676211622904
cassandra76@example.org,False,DELUXE,4.042107320863643,20 Feb 2020,2020-06-06,144.87,sdv-pii-ve4mw,2720254948495195
amanda39@example.com,False,DELUXE,11.802494134875733,25 Feb 2020,2020-05-19,96.76,sdv-pii-s4gi5,4153689131942276969
qwatkins@example.org,True,DELUXE,34.895156852865654,07 Feb 2020,2020-08-13,406.7,sdv-pii-q63gp,3508845467998885
justincarter@example.com,True,BASIC,33.5866284712522,10 Jun 2020,2020-01-07,145.49,sdv-pii-q3lgc,3560087970107069
mbailey@example.net,False,DELUXE,10.005756994899587,12 Sep 2020,2020-01-08,142.78,sdv-pii-hl3ws,4545634798755277582
obrienomar@example.com,False,SUITE,7.481488111777224,13 Mar 2020,2020-02-07,87.94,sdv-pii-lfprr,30556394524792
melissaharvey@example.com,True,SUITE,31.673528529506456,13 Apr 2020,2020-01-07,169.55,sdv-pii-64n6k,6588630539694514
qguzman@example.org,False,BASIC,2.2167290799953143,12 Jun 2020,2020-02-25,123.53,sdv-pii-68xrr,3532259612035314
rford@example.org,True,BASIC,8.171885023036367,24 Mar 2020,2020-01-07,310.68,sdv-pii-l0n8f,3521010094536250
vmorris@example.org,False,DELUXE,17.977445186992956,08 Dec 2020,2020-03-08,110.14,sdv-pii-c5kim,6515944624093088
james28@example.net,False,BASIC,2.4796987190839923,17 Mar 2020,2020-05-02,83.8,sdv-pii-v3be7,2279367264310734
wevans@example.org,False,BASIC,29.409053411717146,12 Nov 2020,2020-10-01,248.95,sdv-pii-5jhff,38832456557935
qwalker@example.net,True,DELUXE,39.133887529908264,01 Sep 2020,2020-05-04,124.46,sdv-pii-1nyuj,4934208279279311
smithanthony@example.net,False,BASIC,5.725493100828212,06 May 2020,2020-09-16,96.8,sdv-pii-okmrs,630467911354
